year,type,provinceNumber,provinceTranslate,regionNumber,province,fuel,contractCapacityMW,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2564,FiT,27,อุบลราชธานี, 2 ,อุบลราชธานี,ชีวภาพ, 0.96 ,532400,536714,304918,309020,523139,457990,415043,538293,602044,613612,529527,598228
2564,FiT,27,อุบลราชธานี, 2 ,อุบลราชธานี,ชีวมวล, 23.00 ,10449757,7570413,10939303,11515948,12381523,11693169,14912689,15721945,12576539,16144387,14512035,16794683
2564,FiT,27,อุบลราชธานี, 2 ,อุบลราชธานี,พลังงานแสงอาทิตย์,,0,0,0,0,0,0,0,0,0,0,0,0
2564,FiT,41,อ่างทอง, 5 ,อ่างทอง,ชีวภาพ,,0,0,0,0,0,0,0,0,0,0,0,0
2564,FiT,41,อ่างทอง, 5 ,อ่างทอง,พลังงานแสงอาทิตย์, 9.00 ,1302960,1165050,1271122,1088390,1317000,1190070,1140780,1184100,1017840,1097040,1122930,1242600
2564,FiT,3,เชียงราย, 4 ,เชียงราย,ชีวมวล, 0.14 ,0,0,0,0,0,0,0,0,0,0,0,0
2564,FiT,3,เชียงราย, 4 ,เชียงราย,พลังงานแสงอาทิตย์,,0,0,0,0,0,0,0,0,0,0,0,0
2564,FiT,1,เชียงใหม่, 4 ,เชียงใหม่,ขยะ,,0,0,0,0,0,0,0,0,0,0,0,0
2564,FiT,1,เชียงใหม่, 4 ,เชียงใหม่,ชีวภาพ, 1.00 ,698263,535245,658342,655453,599357,428940,634802,697267,454738,644940,686778,708537
2564,FiT,1,เชียงใหม่, 4 ,เชียงใหม่,พลังงานน้ำ,,0,0,0,0,0,0,0,0,0,0,0,0
2564,FiT,1,เชียงใหม่, 4 ,เชียงใหม่,พลังงานแสงอาทิตย์, 5.00 ,663240,651240,609480,583920,644760,491220,541380,580560,557460,525240,587280,614280
2564,FiT,59,เพชรบุรี, 7 ,เพชรบุรี,พลังงานลม,,0,0,0,0,0,0,0,0,0,0,0,0
2564,FiT,59,เพชรบุรี, 7 ,เพชรบุรี,พลังงานแสงอาทิตย์, 203.95 ,28835976,26946082,29247206,24101310,27365751,23952762,20815746,23642236,21689132,23347495,21579542,26578640
2564,FiT,16,เพชรบูรณ์, 4 ,เพชรบูรณ์,ชีวภาพ,,0,0,0,0,0,0,0,0,0,0,0,0
2564,FiT,16,เพชรบูรณ์, 4 ,เพชรบูรณ์,ชีวมวล, 16.00 ,10104966,8713606,10884910,8348637,9119335,9757819,10269723,8881476,7056478,7711062,2002458,9111913
2564,FiT,16,เพชรบูรณ์, 4 ,เพชรบูรณ์,พลังงานแสงอาทิตย์, 12.00 ,1656060,1536240,1568340,1367970,1493190,1313640,1304820,1370100,1221330,1318410,1552260,1670820
2564,FiT,23,เลย, 2 ,เลย,ชีวภาพ,,0,0,0,0,0,0,0,0,0,0,0,0
2564,FiT,23,เลย, 2 ,เลย,ชีวมวล,,0,0,0,0,0,0,0,0,0,0,0,0
2564,FiT,23,เลย, 2 ,เลย,พลังงานแสงอาทิตย์,,0,0,0,0,0,0,0,0,0,0,0,0
2564,FiT,9,แพร่, 4 ,แพร่,ชีวมวล, 16.34 ,11320878,10487743,11736345,10667697,8874234,8766034,10514651,9578251,8472942,9493747,9933675,11486778
2564,FiT,9,แพร่, 4 ,แพร่,พลังงานแสงอาทิตย์, 13.00 ,1789440,1613880,1687212,1567920,1818780,1494720,1449360,1627740,1588980,1516500,1747560,1892160
2564,Solar PV Rooftop,65,กระบี่, 3 ,กระบี่,พลังงานแสงอาทิตย์, 0.02 ,1374,1605,1791,1335,1208,205,148,211,304,590,878,1505
2564,Solar PV Rooftop,56,กาญจนบุรี, 7 ,กาญจนบุรี,พลังงานแสงอาทิตย์, 1.82 ,198767,188239,215835,206039,233649,212409,200728,211757,172646,174006,164387,183039
2564,Solar PV Rooftop,31,กาฬสินธุ์, 2 ,กาฬสินธุ์,พลังงานแสงอาทิตย์, 0.38 ,28570,29478,31834,30116,32650,30789,29674,32547,25734,27350,28956,27702
2564,Solar PV Rooftop,10,กำแพงเพชร, 4 ,กำแพงเพชร,พลังงานแสงอาทิตย์, 0.09 ,7763,7810,8703,8438,9992,8319,7744,8035,7001,6791,6581,6987
2564,Solar PV Rooftop,20,ขอนแก่น, 2 ,ขอนแก่น,พลังงานแสงอาทิตย์, 2.29 ,278228,263176,269132,260184,263604,256202,267033,275979,217509,237553,255675,270915
2564,Solar PV Rooftop,48,จันทบุรี, 6 ,จันทบุรี,พลังงานแสงอาทิตย์, 0.92 ,89458,86214,95837,85976,93626,81598,80290,79288,65281,70679,73323,83668
2564,Solar PV Rooftop,51,ฉะเชิงเทรา, 6 ,ฉะเชิงเทรา,พลังงานแสงอาทิตย์, 1.34 ,125792,121526,126320,105197,123037,120359,111430,119559,94011,106425,89979,129673
2564,Solar PV Rooftop,47,ชลบุรี, 6 ,ชลบุรี,พลังงานแสงอาทิตย์, 3.98 ,444782,427211,458750,358039,448208,470236,443041,456089,370206,385414,347921,398671
2564,Solar PV Rooftop,17,ชัยนาท, 4 ,ชัยนาท,พลังงานแสงอาทิตย์, 0.33 ,29944,28234,31327,32331,36854,33261,32894,34668,29407,31500,31088,34216
2564,Solar PV Rooftop,37,ชัยภูมิ, 2 ,ชัยภูมิ,พลังงานแสงอาทิตย์, 1.09 ,84323,93589,99229,89503,107364,91168,100877,102164,92253,87344,83320,86417
2564,Solar PV Rooftop,61,ชุมพร, 3 ,ชุมพร,พลังงานแสงอาทิตย์, 5.40 ,508098,580662,650919,571037,559398,557015,473935,535050,474315,431284,313641,451810
2564,Solar PV Rooftop,64,ตรัง, 3 ,ตรัง,พลังงานแสงอาทิตย์, 0.10 ,6578,8375,8900,7019,6279,6398,6570,7276,6819,7908,5041,7661
2564,Solar PV Rooftop,50,ตราด, 6 ,ตราด,พลังงานแสงอาทิตย์, 0.18 ,15034,13884,14578,12828,12671,10610,11362,11609,10303,12738,14380,16444
2564,Solar PV Rooftop,11,ตาก, 4 ,ตาก,พลังงานแสงอาทิตย์, 0.04 ,2262,2271,2419,2305,2942,2568,2095,2223,1863,1883,2082,2440
2564,Solar PV Rooftop,43,นครนายก, 5 ,นครนายก,พลังงานแสงอาทิตย์, 0.10 ,7324,6928,7862,7201,8157,6479,5958,6505,5160,5363,5052,5642
2564,Solar PV Rooftop,54,นครปฐม, 7 ,นครปฐม,พลังงานแสงอาทิตย์, 2.04 ,198890,181573,207705,193682,227431,204743,192051,196837,160351,169422,151488,188783
2564,Solar PV Rooftop,21,นครพนม, 2 ,นครพนม,พลังงานแสงอาทิตย์, 0.05 ,5477,4981,5240,4957,5337,4406,4612,5181,4700,5220,5978,5755
2564,Solar PV Rooftop,35,นครราชสีมา, 2 ,นครราชสีมา,พลังงานแสงอาทิตย์, 5.64 ,495872,509843,549106,483885,593473,576063,532781,529887,426880,445026,459867,490595
2564,Solar PV Rooftop,63,นครศรีธรรมราช, 3 ,นครศรีธรรมราช,พลังงานแสงอาทิตย์, 1.92 ,133120,181344,213994,185498,192584,192333,181099,189289,174376,156586,104925,141934
2564,Solar PV Rooftop,15,นครสวรรค์, 4 ,นครสวรรค์,พลังงานแสงอาทิตย์, 2.30 ,234253,223246,238544,209401,243678,218283,213704,213886,176393,181127,172560,199084
2564,Solar PV Rooftop,74,นราธิวาส, 3 ,นราธิวาส,พลังงานแสงอาทิตย์, 0.01 ,888,1285,1317,1242,1151,1102,1052,1099,1144,1128,793,1155
2564,Solar PV Rooftop,8,น่าน, 4 ,น่าน,พลังงานแสงอาทิตย์, 0.22 ,18280,18385,20192,19035,21815,18521,17124,19574,17500,17400,18743,19233
2564,Solar PV Rooftop,26,บึงกาฬ, 2 ,บึงกาฬ,พลังงานแสงอาทิตย์, 0.20 ,17148,16426,16051,15801,16326,12506,13415,14129,13715,14361,16100,14942
2564,Solar PV Rooftop,36,บุรีรัมย์, 2 ,บุรีรัมย์,พลังงานแสงอาทิตย์, 1.44 ,138559,119244,142515,146122,152359,147547,144985,147682,104419,129768,126762,132508
2564,Solar PV Rooftop,42,ปทุมธานี, 5 ,ปทุมธานี,พลังงานแสงอาทิตย์, 1.97 ,171589,160230,174042,158323,177136,175804,164078,169473,141081,150786,150111,177026
2564,Solar PV Rooftop,60,ประจวบคีรีขันธ์, 7 ,ประจวบคีรีขันธ์,พลังงานแสงอาทิตย์, 2.27 ,204825,162062,185907,136877,153521,146094,116004,128360,77073,74972,64061,56060
2564,Solar PV Rooftop,53,ปราจีนบุรี, 6 ,ปราจีนบุรี,พลังงานแสงอาทิตย์, 0.11 ,7910,7711,7679,7842,8832,8057,7701,8041,6938,7674,7342,7675
2564,Solar PV Rooftop,70,ปัตตานี, 3 ,ปัตตานี,พลังงานแสงอาทิตย์, 0.04 ,3480,4542,4734,4482,4112,4067,3942,4165,3801,4061,2771,3162
2564,Solar PV Rooftop,39,พระนครศรีอยุธยา, 5 ,พระนครศรีอยุธยา,พลังงานแสงอาทิตย์, 1.54 ,144288,131938,150436,137536,148121,157057,147116,143639,118893,129871,118240,131483
2564,Solar PV Rooftop,5,พะเยา, 4 ,พะเยา,พลังงานแสงอาทิตย์, 0.10 ,7821,7775,8634,8388,9601,8480,7815,8171,7756,7157,8055,10191
2564,Solar PV Rooftop,68,พังงา, 3 ,พังงา,พลังงานแสงอาทิตย์, 0.14 ,12699,14277,15284,12412,11476,9473,8483,10015,10458,10330,7971,11344
2564,Solar PV Rooftop,71,พัทลุง, 3 ,พัทลุง,พลังงานแสงอาทิตย์, 0.14 ,9772,13010,14235,12660,11651,11523,11531,11982,10869,16612,7041,9196
2564,Solar PV Rooftop,13,พิจิตร, 4 ,พิจิตร,พลังงานแสงอาทิตย์, 1.45 ,149102,148574,160936,149740,162001,143135,141055,138903,131229,130000,136259,141989
2564,Solar PV Rooftop,7,พิษณุโลก, 4 ,พิษณุโลก,พลังงานแสงอาทิตย์, 1.68 ,140929,105511,208269,154890,165881,141816,137651,142836,127165,123152,132260,139270
2564,Solar PV Rooftop,67,ภูเก็ต, 3 ,ภูเก็ต,พลังงานแสงอาทิตย์, 0.37 ,38627,40597,42914,34516,31751,30488,29560,31302,28377,30709,25094,35574
2564,Solar PV Rooftop,32,มหาสารคาม, 2 ,มหาสารคาม,พลังงานแสงอาทิตย์, 0.54 ,72333,68592,66428,62978,64225,64752,65567,62800,53180,48847,54617,69161
2564,Solar PV Rooftop,34,มุกดาหาร, 2 ,มุกดาหาร,พลังงานแสงอาทิตย์, 1.36 ,142454,136281,156221,142831,146947,131188,132774,140240,107754,116200,131667,132675
2564,Solar PV Rooftop,69,ยะลา, 3 ,ยะลา,พลังงานแสงอาทิตย์, 0.03 ,1872,3079,3132,3105,2906,2700,2435,2714,2566,2465,1686,1868
2564,Solar PV Rooftop,29,ยโสธร, 2 ,ยโสธร,พลังงานแสงอาทิตย์, 0.03 ,2613,2671,2783,2752,3005,2744,2594,2445,1857,1969,1673,2068
2564,Solar PV Rooftop,62,ระนอง, 3 ,ระนอง,พลังงานแสงอาทิตย์, 0.08 ,1994,2253,2378,2029,1678,0,0,0,0,0,0,0
2564,Solar PV Rooftop,49,ระยอง, 6 ,ระยอง,พลังงานแสงอาทิตย์, 3.21 ,313689,297480,330677,236232,306004,325436,291883,289115,244148,255866,269667,316946
2564,Solar PV Rooftop,58,ราชบุรี, 7 ,ราชบุรี,พลังงานแสงอาทิตย์, 0.49 ,38559,37786,43341,40092,43244,39450,36101,36778,32538,35103,30769,39224
2564,Solar PV Rooftop,30,ร้อยเอ็ด, 2 ,ร้อยเอ็ด,พลังงานแสงอาทิตย์, 0.14 ,16582,16061,15667,15128,16378,14561,15043,16027,12319,13460,14738,15134
2564,Solar PV Rooftop,45,ลพบุรี, 5 ,ลพบุรี,พลังงานแสงอาทิตย์, 4.90 ,529714,496429,547202,491772,574054,496542,505896,523104,445882,467268,473768,513822
2564,Solar PV Rooftop,4,ลำปาง, 4 ,ลำปาง,พลังงานแสงอาทิตย์, 1.91 ,119332,176754,190475,181382,210773,170850,162928,175037,149868,137353,154942,165292
2564,Solar PV Rooftop,2,ลำพูน, 4 ,ลำพูน,พลังงานแสงอาทิตย์, 1.59 ,133049,144817,153544,147068,169059,142250,144758,147987,126683,112219,125912,142551
2564,Solar PV Rooftop,33,ศรีสะเกษ, 2 ,ศรีสะเกษ,พลังงานแสงอาทิตย์, 0.26 ,25445,25155,24494,22197,26020,26460,25868,26707,18706,19582,21409,23809
2564,Solar PV Rooftop,22,สกลนคร, 2 ,สกลนคร,พลังงานแสงอาทิตย์, 0.36 ,36046,34215,29201,29526,32314,30494,31509,36148,27589,33407,35508,30713
2564,Solar PV Rooftop,73,สงขลา, 3 ,สงขลา,พลังงานแสงอาทิตย์, 1.66 ,144665,185833,202749,167433,160835,324005,154768,167125,145193,151744,101313,126433
2564,Solar PV Rooftop,72,สตูล, 3 ,สตูล,พลังงานแสงอาทิตย์, 0.35 ,29826,36611,39118,34710,36500,34321,33452,34360,31976,32867,25438,30461
2564,Solar PV Rooftop,57,สมุทรสงคราม, 7 ,สมุทรสงคราม,พลังงานแสงอาทิตย์, 1.04 ,117575,114574,136142,124632,143525,128514,111839,120557,101952,100045,94655,108049
2564,Solar PV Rooftop,55,สมุทรสาคร, 7 ,สมุทรสาคร,พลังงานแสงอาทิตย์, 1.65 ,194241,196464,230923,212936,245947,223282,207825,220252,188843,184476,161989,188465
2564,Solar PV Rooftop,40,สระบุรี, 5 ,สระบุรี,พลังงานแสงอาทิตย์, 1.27 ,134050,126474,143834,132087,152274,149765,135899,134685,112552,120902,117499,133444
2564,Solar PV Rooftop,52,สระแก้ว, 6 ,สระแก้ว,พลังงานแสงอาทิตย์, 0.08 ,5773,5742,6282,6014,6435,5869,5680,5675,4495,4732,4715,5020
2564,Solar PV Rooftop,46,สิงห์บุรี, 5 ,สิงห์บุรี,พลังงานแสงอาทิตย์, 0.12 ,9769,10201,11673,10669,12538,11578,10297,10252,9327,10089,10283,11119
2564,Solar PV Rooftop,44,สุพรรณบุรี, 5 ,สุพรรณบุรี,พลังงานแสงอาทิตย์, 0.47 ,43186,42091,47985,44082,51126,46407,46297,46756,40431,41895,39517,43600
2564,Solar PV Rooftop,44,สุพรรณบุรี, 5 ,สุราษฎร์ธานี,พลังงานแสงอาทิตย์, 2.57 ,188916,283803,287287,244687,245209,251669,241910,243421,223148,193841,130294,180088
2564,Solar PV Rooftop,38,สุรินทร์, 2 ,สุรินทร์,พลังงานแสงอาทิตย์, 2.15 ,246754,238429,249022,230358,264348,251286,249149,256229,191572,194473,205324,218176
2564,Solar PV Rooftop,12,สุโขทัย, 4 ,สุโขทัย,พลังงานแสงอาทิตย์, 0.12 ,8406,8151,9084,8919,10577,8935,8365,8762,8230,8093,9105,10305
2564,Solar PV Rooftop,24,หนองคาย, 2 ,หนองคาย,พลังงานแสงอาทิตย์, 0.57 ,46047,46138,47190,46866,49173,39681,39548,43325,36107,38286,43821,42837
2564,Solar PV Rooftop,24,หนองคาย, 2 ,หนองบัวลําภู,พลังงานแสงอาทิตย์, 0.09 ,6374,6412,7150,6479,7691,6316,6589,6838,5537,5945,6363,6129
2564,Solar PV Rooftop,28,อำนาจเจริญ, 2 ,อำนาจเจริญ,พลังงานแสงอาทิตย์, 0.28 ,20901,21012,20961,18671,20902,20968,19860,22162,16757,16975,18508,18677
2564,Solar PV Rooftop,19,อุดรธานี, 2 ,อุดรธานี,พลังงานแสงอาทิตย์, 1.10 ,88551,88511,94708,91100,105223,86719,90899,95228,78504,88230,96188,92724
2564,Solar PV Rooftop,14,อุตรดิตถ์, 4 ,อุตรดิตถ์,พลังงานแสงอาทิตย์, 0.50 ,43838,44134,50092,50935,57066,48490,46051,49627,46427,45194,47852,47853
2564,Solar PV Rooftop,18,อุทัยธานี, 4 ,อุทัยธานี,พลังงานแสงอาทิตย์, 0.23 ,18390,18625,20002,26687,22562,23337,23237,22641,19324,19809,19812,22167
2564,Solar PV Rooftop,27,อุบลราชธานี, 2 ,อุบลราชธานี,พลังงานแสงอาทิตย์, 2.35 ,246153,238060,266567,254304,276903,254262,255781,267652,196725,206875,227193,239860
2564,Solar PV Rooftop,41,อ่างทอง, 5 ,อ่างทอง,พลังงานแสงอาทิตย์, 0.13 ,11910,11124,11796,11400,13546,12088,11605,11998,10492,11160,11234,12413
2564,Solar PV Rooftop,3,เชียงราย, 4 ,เชียงราย,พลังงานแสงอาทิตย์, 0.23 ,15210,16460,17078,16667,19242,14384,14148,15192,16205,15904,15710,17609
2564,Solar PV Rooftop,1,เชียงใหม่, 4 ,เชียงใหม่,พลังงานแสงอาทิตย์, 1.77 ,125912,131737,138804,134599,153140,118193,117619,127158,125380,118201,126732,139439
2564,Solar PV Rooftop,59,เพชรบุรี, 7 ,เพชรบุรี,พลังงานแสงอาทิตย์, 2.66 ,272712,274097,313830,283466,323045,287473,250986,275524,246985,252958,233168,266378
